YEAR,FISHERY_SECTOR,GEAR,MAJOR_STAT_AREA_CODE,SPECIES_CODE,SPECIES_COMMON_NAME,LANDED_KG,DISCARDED_KG,DISCARDED_PCS
2001,ZN,HOOK AND LINE,0,621,SOUTHERN ROCK SOLE,797.83,0,0
2001,ZN,HOOK AND LINE,0,626,DOVER SOLE,20.41,0,0
2001,ZN,HOOK AND LINE,0,628,ENGLISH SOLE,2.72,0,0
2001,ZN,HOOK AND LINE,1,607,PETRALE SOLE,16.51,0,0
2001,ZN,HOOK AND LINE,1,621,SOUTHERN ROCK SOLE,185.42,0,0
2001,ZN,HOOK AND LINE,3,626,DOVER SOLE,7.71,22.68,0
2001,ZN,HOOK AND LINE,6,621,SOUTHERN ROCK SOLE,2.99,0,0
2001,ZN,HOOK AND LINE,6,628,ENGLISH SOLE,1,0,0
2001,ZN,HOOK AND LINE,7,602,ARROWTOOTH FLOUNDER,5.54,0,0
2001,ZN,HOOK AND LINE,7,621,SOUTHERN ROCK SOLE,4.99,0,0
2001,ZN,HOOK AND LINE,8,621,SOUTHERN ROCK SOLE,49.41,0,0
2001,ZN,HOOK AND LINE,9,602,ARROWTOOTH FLOUNDER,99.7,0,0
2001,ZN,HOOK AND LINE,9,621,SOUTHERN ROCK SOLE,2.72,0,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,0,602,ARROWTOOTH FLOUNDER,21903.87,0,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,0,607,PETRALE SOLE,1987.55,0,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,0,621,SOUTHERN ROCK SOLE,1418.76,0,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,0,626,DOVER SOLE,1653.32,0,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,0,628,ENGLISH SOLE,3053.49,0,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,1,602,ARROWTOOTH FLOUNDER,337.21,5575.61,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,1,607,PETRALE SOLE,855.41,57.13,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,31641.68,2408.24,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,55984.65,458.1,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,117956.87,4970.52,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,1124387.11,307615.75,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,162415.1,16679.56,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,25965.59,10201.21,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,1080436.66,75237.85,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,64531.89,28312.78,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,4,602,ARROWTOOTH FLOUNDER,1085722.08,234231.4,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,109876.89,2427.3,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,6736.59,695.28,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,373890.24,54950.08,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,10416.34,2799.33,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,370787.66,402537.29,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,35419.07,7782.52,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,284156.07,66502.09,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,201560.72,43137.6,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,33258.12,19885.18,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,1633920.93,740947.87,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,6,607,PETRALE SOLE,120305.03,5440.55,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,6,621,SOUTHERN ROCK SOLE,388537.08,83869.2,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,6,626,DOVER SOLE,359887.71,38231.9,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,6,628,ENGLISH SOLE,68352.76,26303.8,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,7,602,ARROWTOOTH FLOUNDER,2698.02,128549.65,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,7,607,PETRALE SOLE,32153.14,1850.56,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,7,621,SOUTHERN ROCK SOLE,391797.75,51926.94,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,7,626,DOVER SOLE,46756.15,7112.32,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,7,628,ENGLISH SOLE,61102.02,28308.25,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,8,602,ARROWTOOTH FLOUNDER,681478.6,826241.19,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,8,607,PETRALE SOLE,20388.9,1082.7,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,8,621,SOUTHERN ROCK SOLE,236326.39,51666.33,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,8,626,DOVER SOLE,850229.5,72199.35,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,8,628,ENGLISH SOLE,437155.39,62656.12,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,9,602,ARROWTOOTH FLOUNDER,112537.91,144239.53,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,9,607,PETRALE SOLE,13712.44,0,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,9,621,SOUTHERN ROCK SOLE,53.49,235.86,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,9,626,DOVER SOLE,243680.8,43213.4,0
2002,GROUNDFISH TRAWL,BOTTOM TRAWL,9,628,ENGLISH SOLE,54.07,9.52,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,0,602,ARROWTOOTH FLOUNDER,953.42,0,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,0,607,PETRALE SOLE,131.98,0,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,0,621,SOUTHERN ROCK SOLE,85.72,0,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,0,626,DOVER SOLE,81.63,0,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,0,628,ENGLISH SOLE,204.11,0,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,1,602,ARROWTOOTH FLOUNDER,114.82,0.9,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,1,607,PETRALE SOLE,0.45,0,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,1,621,SOUTHERN ROCK SOLE,187.33,0,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,1,626,DOVER SOLE,62.57,0,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,1,628,ENGLISH SOLE,480.79,34,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,3,602,ARROWTOOTH FLOUNDER,43439.21,14009.99,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,3,607,PETRALE SOLE,5701.38,222.21,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,3,621,SOUTHERN ROCK SOLE,773.19,29.47,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,3,626,DOVER SOLE,13070.67,1705.81,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,3,628,ENGLISH SOLE,1038.12,1028.2,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,4,602,ARROWTOOTH FLOUNDER,14889.99,21764.26,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,4,607,PETRALE SOLE,4254.95,928.42,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,4,621,SOUTHERN ROCK SOLE,131.15,13.59,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,4,626,DOVER SOLE,14149.11,823.22,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,4,628,ENGLISH SOLE,792.48,725.21,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,5,602,ARROWTOOTH FLOUNDER,7219.58,16278.15,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,5,607,PETRALE SOLE,4682.52,2070.6,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,5,621,SOUTHERN ROCK SOLE,26965.43,5297.36,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,5,626,DOVER SOLE,11945.9,1509.44,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,5,628,ENGLISH SOLE,2754.74,2360.27,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,6,602,ARROWTOOTH FLOUNDER,58005.09,40236.52,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,6,607,PETRALE SOLE,2997.82,197.27,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,6,621,SOUTHERN ROCK SOLE,17260.2,1272.7,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,6,626,DOVER SOLE,22830.24,1739.42,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,6,628,ENGLISH SOLE,2016.09,1188.8,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,7,602,ARROWTOOTH FLOUNDER,0,288.47,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,7,607,PETRALE SOLE,427.79,8.17,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,7,621,SOUTHERN ROCK SOLE,8216.8,909.42,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,7,626,DOVER SOLE,11.28,6.8,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,7,628,ENGLISH SOLE,440.76,195.5,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,8,602,ARROWTOOTH FLOUNDER,0,30234.87,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,8,607,PETRALE SOLE,411.91,0,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,8,621,SOUTHERN ROCK SOLE,11073.07,587.41,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,8,626,DOVER SOLE,7066.54,247.21,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,8,628,ENGLISH SOLE,25867.7,3064.28,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,9,602,ARROWTOOTH FLOUNDER,0,235.78,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,9,607,PETRALE SOLE,331.06,0,0
2002,GROUNDFISH TRAWL,MIDWATER TRAWL,9,626,DOVER SOLE,3786.13,1.36,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,0,602,ARROWTOOTH FLOUNDER,5078.3,1700.99,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,0,607,PETRALE SOLE,460.84,0,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,0,621,SOUTHERN ROCK SOLE,346.96,0,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,0,626,DOVER SOLE,7116.46,11.34,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,0,628,ENGLISH SOLE,621.8,0,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,626,DOVER SOLE,6.32,0,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,628,ENGLISH SOLE,53.67,0,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,602,ARROWTOOTH FLOUNDER,142.43,0,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,621,SOUTHERN ROCK SOLE,116.12,0,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,628,ENGLISH SOLE,6.79,0,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,4,602,ARROWTOOTH FLOUNDER,159.21,0,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,5,607,PETRALE SOLE,4.53,0,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,5,628,ENGLISH SOLE,1.81,0,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,6,602,ARROWTOOTH FLOUNDER,394.61,0,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,6,628,ENGLISH SOLE,10.88,0,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,8,602,ARROWTOOTH FLOUNDER,66.23,0,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,8,607,PETRALE SOLE,12.25,0,0
2002,GROUNDFISH TRAWL,UNKNOWN TRAWL,8,628,ENGLISH SOLE,4.99,0,0
2002,HALIBUT,HOOK AND LINE,3,607,PETRALE SOLE,4.45,0,0
2002,HALIBUT,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,189.81,0,0
2002,HALIBUT,HOOK AND LINE,5,607,PETRALE SOLE,7.11,0,0
2002,HALIBUT,HOOK AND LINE,5,621,SOUTHERN ROCK SOLE,1.32,0,0
2002,HALIBUT,HOOK AND LINE,6,602,ARROWTOOTH FLOUNDER,163.61,0,0
2002,HALIBUT,HOOK AND LINE,6,607,PETRALE SOLE,17.66,0,0
2002,HALIBUT,HOOK AND LINE,6,621,SOUTHERN ROCK SOLE,3.56,0,0
2002,HALIBUT,HOOK AND LINE,6,626,DOVER SOLE,1.33,0,0
2002,HALIBUT,HOOK AND LINE,7,602,ARROWTOOTH FLOUNDER,7.75,0,0
2002,HALIBUT,HOOK AND LINE,7,607,PETRALE SOLE,7.56,0,0
2002,HALIBUT,HOOK AND LINE,7,621,SOUTHERN ROCK SOLE,12.89,0,0
2002,HALIBUT,HOOK AND LINE,8,602,ARROWTOOTH FLOUNDER,820.12,0,0
2002,HALIBUT,HOOK AND LINE,8,607,PETRALE SOLE,4.44,0,0
2002,HALIBUT,HOOK AND LINE,8,621,SOUTHERN ROCK SOLE,3.56,0,0
2002,HALIBUT,HOOK AND LINE,8,626,DOVER SOLE,5.34,0,0
2002,HALIBUT,HOOK AND LINE,9,602,ARROWTOOTH FLOUNDER,311.47,0,0
2002,HALIBUT,HOOK AND LINE,9,607,PETRALE SOLE,5.33,0,0
2002,HALIBUT,HOOK AND LINE,9,626,DOVER SOLE,13.33,0,0
2002,SABLEFISH,HOOK AND LINE,0,602,ARROWTOOTH FLOUNDER,20.9,0,0
2002,SABLEFISH,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,958.2,0
2002,SABLEFISH,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,2783.4,0
2002,SABLEFISH,HOOK AND LINE,4,607,PETRALE SOLE,0,4.6,0
2002,SABLEFISH,HOOK AND LINE,4,626,DOVER SOLE,0,17.5,0
2002,SABLEFISH,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,0,390.6,0
2002,SABLEFISH,HOOK AND LINE,9,602,ARROWTOOTH FLOUNDER,0,37,0
2002,SABLEFISH,TRAP,3,626,DOVER SOLE,0,1.8,0
2002,SABLEFISH,TRAP,4,602,ARROWTOOTH FLOUNDER,0,15.8,0
2002,SABLEFISH,TRAP,4,626,DOVER SOLE,0,3.6,0
2002,SABLEFISH,TRAP,5,602,ARROWTOOTH FLOUNDER,0,72.1,0
2002,SABLEFISH,TRAP,5,626,DOVER SOLE,0,2.3,0
2002,SABLEFISH,TRAP,9,602,ARROWTOOTH FLOUNDER,0,4867.6,0
2002,SABLEFISH,TRAP,9,626,DOVER SOLE,0,10,0
2002,SCHEDULE II,HOOK AND LINE,0,602,ARROWTOOTH FLOUNDER,47.17,82.74,0
2002,SCHEDULE II,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,94.32,0
2002,SCHEDULE II,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,8.27,0
2002,ZN,HOOK AND LINE,0,602,ARROWTOOTH FLOUNDER,80.29,0,0
2002,ZN,HOOK AND LINE,0,607,PETRALE SOLE,6.81,0,0
2002,ZN,HOOK AND LINE,0,621,SOUTHERN ROCK SOLE,546.08,0,0
2002,ZN,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,602.31,0
2002,ZN,HOOK AND LINE,4,626,DOVER SOLE,0,1.8,0
2002,ZN,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,0,110.86,0
2002,ZN,HOOK AND LINE,6,621,SOUTHERN ROCK SOLE,4.99,0,0
2002,ZN,HOOK AND LINE,7,621,SOUTHERN ROCK SOLE,7.26,0,0
2002,ZN,HOOK AND LINE,8,607,PETRALE SOLE,0.45,0,0
2002,ZN,HOOK AND LINE,8,621,SOUTHERN ROCK SOLE,2.71,0,0
2002,ZN,HOOK AND LINE,9,602,ARROWTOOTH FLOUNDER,94.29,16.54,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,0,602,ARROWTOOTH FLOUNDER,22419.7,0,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,0,607,PETRALE SOLE,705.36,0,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,0,621,SOUTHERN ROCK SOLE,535.67,0,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,0,626,DOVER SOLE,605.1,0,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,0,628,ENGLISH SOLE,860.46,0,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,1,602,ARROWTOOTH FLOUNDER,407.79,465.84,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,1,607,PETRALE SOLE,1258.2,0.45,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,25066.17,1753.18,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,65813.11,587.7,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,108172.5,8206.21,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,667767.32,424563.69,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,152449.17,17914,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,18879.6,9680.2,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,1000792.98,95132.27,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,54855.08,34739.42,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,4,602,ARROWTOOTH FLOUNDER,1446223.34,367503.86,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,90165.54,5573.44,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,2181.67,97.52,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,296435.57,51280.8,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,14245.88,3872.4,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,659328.06,538192.05,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,34225.69,4397.26,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,233733.44,52441.08,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,175458,46627.71,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,27412.41,20489.51,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,1245754.32,762577.19,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,6,607,PETRALE SOLE,151408.7,12361.58,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,6,621,SOUTHERN ROCK SOLE,514349.79,99472.82,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,6,626,DOVER SOLE,345888.59,44791.78,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,6,628,ENGLISH SOLE,54167.83,29019.85,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,7,602,ARROWTOOTH FLOUNDER,1067.34,112035.11,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,7,607,PETRALE SOLE,30545.51,4332.76,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,7,621,SOUTHERN ROCK SOLE,373354.24,87815.58,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,7,626,DOVER SOLE,28688.66,3026.02,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,7,628,ENGLISH SOLE,48899.6,23341.1,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,8,602,ARROWTOOTH FLOUNDER,151914.42,851832.87,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,8,607,PETRALE SOLE,15254.94,2198.66,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,8,621,SOUTHERN ROCK SOLE,228520.09,66626.86,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,8,626,DOVER SOLE,759966.1,60006.33,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,8,628,ENGLISH SOLE,392570.69,75427.85,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,9,602,ARROWTOOTH FLOUNDER,17635.53,82260.46,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,9,607,PETRALE SOLE,5991.01,11.34,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,9,621,SOUTHERN ROCK SOLE,0,4.53,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,9,626,DOVER SOLE,212248.15,36520.66,0
2003,GROUNDFISH TRAWL,BOTTOM TRAWL,9,628,ENGLISH SOLE,45.48,58.51,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,0,602,ARROWTOOTH FLOUNDER,312.98,0,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,0,621,SOUTHERN ROCK SOLE,26.31,0,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,0,626,DOVER SOLE,42.18,0,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,0,628,ENGLISH SOLE,16.33,0,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,1,602,ARROWTOOTH FLOUNDER,9.98,2.71,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,1,607,PETRALE SOLE,8.63,0.45,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,1,621,SOUTHERN ROCK SOLE,781.1,569.72,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,1,626,DOVER SOLE,0.45,0.45,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,1,628,ENGLISH SOLE,1532.72,652.27,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,3,602,ARROWTOOTH FLOUNDER,7662.69,8985.69,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,3,607,PETRALE SOLE,5458.08,340.2,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,3,621,SOUTHERN ROCK SOLE,4461.99,64.41,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,3,626,DOVER SOLE,20860.25,793.79,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,3,628,ENGLISH SOLE,581.22,510.3,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,4,602,ARROWTOOTH FLOUNDER,49479.74,17378.03,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,4,607,PETRALE SOLE,1102.28,29.48,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,4,621,SOUTHERN ROCK SOLE,4.03,3.18,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,4,626,DOVER SOLE,2883.8,95.71,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,4,628,ENGLISH SOLE,127.46,41.27,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,5,602,ARROWTOOTH FLOUNDER,6246.25,9343.12,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,5,607,PETRALE SOLE,518.25,4.54,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,5,621,SOUTHERN ROCK SOLE,2558.74,921.71,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,5,626,DOVER SOLE,2201.57,129.28,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,5,628,ENGLISH SOLE,804.27,813.76,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,6,602,ARROWTOOTH FLOUNDER,32629.91,11441.9,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,6,607,PETRALE SOLE,2989.5,78.02,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,6,621,SOUTHERN ROCK SOLE,19308.17,1380.75,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,6,626,DOVER SOLE,2266.78,489.89,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,6,628,ENGLISH SOLE,950.3,469.46,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,7,602,ARROWTOOTH FLOUNDER,403.71,1379.83,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,7,607,PETRALE SOLE,158.22,83.92,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,7,621,SOUTHERN ROCK SOLE,37390.82,8275.82,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,7,626,DOVER SOLE,829.73,20.41,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,7,628,ENGLISH SOLE,7663.56,3820.62,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,8,602,ARROWTOOTH FLOUNDER,4892.6,12848.9,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,8,607,PETRALE SOLE,304.59,0.91,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,8,621,SOUTHERN ROCK SOLE,176.54,63.05,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,8,626,DOVER SOLE,9783.03,22.68,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,8,628,ENGLISH SOLE,7546.3,2892.54,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,9,602,ARROWTOOTH FLOUNDER,0,113.4,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,9,607,PETRALE SOLE,258.43,0,0
2003,GROUNDFISH TRAWL,MIDWATER TRAWL,9,626,DOVER SOLE,1.08,0,0
2003,GROUNDFISH TRAWL,UNKNOWN TRAWL,0,602,ARROWTOOTH FLOUNDER,5422.71,0,0
2003,GROUNDFISH TRAWL,UNKNOWN TRAWL,0,607,PETRALE SOLE,635.48,0,0
2003,GROUNDFISH TRAWL,UNKNOWN TRAWL,0,621,SOUTHERN ROCK SOLE,322.06,0,0
2003,GROUNDFISH TRAWL,UNKNOWN TRAWL,0,626,DOVER SOLE,659.52,0,0
2003,GROUNDFISH TRAWL,UNKNOWN TRAWL,0,628,ENGLISH SOLE,761.58,0,0
2003,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,602,ARROWTOOTH FLOUNDER,8.17,0.91,0
2003,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,607,PETRALE SOLE,0,0,0
